true,predicted,predicted_std,lower_95CI,upper_95CI
51.4,49.563625,5.012513,39.739098,59.388153
51.4,49.52906,5.006781,39.715767,59.342354
51.4,49.05839,4.9978375,39.26263,58.854153
51.4,49.094997,5.0018396,39.29139,58.898605
51.4,48.989708,5.000786,39.188168,58.79125
51.4,49.3811,5.0089874,39.563484,59.198715
51.4,49.011547,4.9994097,39.212704,58.81039
51.4,49.41997,5.0061707,39.607876,59.232067
51.4,49.40873,5.0107613,39.58764,59.22982
51.4,49.22888,5.00486,39.419357,59.038406
51.4,49.260445,4.9995446,39.461338,59.05955
51.4,49.153194,5.0035496,39.346237,58.96015
53.3,49.31599,5.017996,39.48072,59.15126
53.3,49.692123,5.0272884,39.83864,59.54561
53.3,49.327694,5.02099,39.486553,59.168835
53.3,49.787827,5.0303326,39.928375,59.647278
53.3,49.330437,5.0196114,39.491997,59.168877
53.3,49.578426,5.0245214,39.730362,59.42649
53.3,49.893085,5.0315347,40.031277,59.754894
53.3,49.786804,5.029399,39.929184,59.644424
53.3,49.82388,5.0286264,39.967773,59.679985
53.3,49.538597,5.02861,39.68252,59.394672
53.3,49.666504,5.023946,39.81957,59.51344
53.3,49.5977,5.024323,39.750023,59.445374
53.3,49.951763,5.027956,40.09697,59.806557
53.3,49.70958,5.027688,39.85531,59.56385
53.3,49.794327,5.025549,39.944252,59.6444
53.3,49.56982,5.0246344,39.721535,59.418106
53.3,49.82874,5.0292096,39.97149,59.68599
53.3,49.64995,5.0262046,39.798588,59.50131
53.3,49.203373,5.0186276,39.366863,59.039883
53.3,50.197083,5.0350556,40.328373,60.065792
53.0,48.566383,4.990332,38.78533,58.347435
53.0,48.397747,4.9896564,38.61802,58.177475
53.0,49.215282,4.998501,39.41822,59.012344
53.0,48.85018,4.996273,39.057487,58.642876
53.0,48.86771,4.9936743,39.08011,58.65531
53.0,48.479763,4.9919963,38.69545,58.264076
53.0,48.95975,4.9964437,39.16672,58.75278
53.0,48.491226,4.9914737,38.70794,58.274513
53.0,48.64337,4.994243,38.854656,58.432087
53.0,49.36112,5.002863,39.555508,59.16673
53.0,49.106594,5.0009346,39.304764,58.908424
53.0,49.03047,4.997234,39.235893,58.82505
53.0,49.26,5.0031767,39.453773,59.066223
53.0,49.30313,5.001386,39.500412,59.10585
53.0,49.19683,5.00233,39.392265,59.001396
53.0,49.45394,5.002281,39.64947,59.25841
53.0,49.096134,4.9978323,39.300385,58.891884
53.0,49.12932,4.998838,39.331596,58.92704
53.0,49.12864,5.0025887,39.323566,58.933712
53.0,49.088295,5.004116,39.280228,58.896362
49.0,47.66732,4.983783,37.899105,57.435535
49.0,47.931984,4.9869223,38.157616,57.706352
49.0,47.579887,4.982989,37.81323,57.346546
49.0,48.15968,4.9861445,38.386837,57.93252
49.0,47.627026,4.9819393,37.862423,57.39163
