DataKey,true_days,predicted_days,predicted_std_days
202404251118_33,176.0,175.08,3.2484486
202404251118_34,176.0,178.40271,3.2537398
202404251118_34,176.0,177.65686,3.2543514
202404251118_34,176.0,175.63937,3.2374597
202404251118_34,176.0,175.5025,3.2401342
202404251118_34,176.0,176.7201,3.2437303
202404251118_34,176.0,176.2402,3.2361195
202404251118_34,176.0,178.097,3.266366
202404251118_34,176.0,176.4795,3.246739
202404251118_34,176.0,177.11552,3.2593899
202404251118_34,176.0,178.78326,3.2744527
202404251118_34,176.0,176.98761,3.2432597
202404251118_34,176.0,177.18701,3.2543795
202404251118_34,176.0,175.0181,3.2296324
202404251118_34,176.0,175.17497,3.238285
202404251118_34,176.0,175.8004,3.2357914
202404251118_34,176.0,175.48058,3.2238083
202404251118_34,176.0,177.24251,3.254052
202404251118_34,176.0,175.83023,3.2421906
202404251118_34,176.0,176.3604,3.2544365
202404251118_34,176.0,177.76042,3.2625284
202404251118_35,176.0,177.96059,3.267316
202404251118_35,176.0,176.79399,3.2582219
202404251118_35,176.0,176.76495,3.2567747
202404251118_35,176.0,175.43558,3.2460072
202404251118_35,176.0,177.10301,3.2612371
202404251118_35,176.0,175.80852,3.2488115
202404251118_35,176.0,176.24231,3.2484286
202404251118_35,176.0,175.8367,3.2510304
202404251118_35,176.0,176.59708,3.2649407
202404251118_35,176.0,178.3116,3.2879124
202404251118_35,176.0,175.22787,3.2384684
202404251118_35,176.0,176.80312,3.2663836
202404251118_35,176.0,173.76677,3.2279942
202404251118_35,176.0,174.7855,3.2476254
202404251118_35,176.0,174.18779,3.229991
202404251118_35,176.0,175.34068,3.241741
202404251118_35,176.0,176.60307,3.2617354
202404251118_35,176.0,175.59975,3.2565837
202404251118_35,176.0,175.20903,3.2479832
202404251118_35,176.0,176.59212,3.2654688
202404251118_36,176.0,182.82124,3.3374946
202404251118_36,176.0,180.83891,3.3195713
202404251118_36,176.0,179.839,3.2987347
202404251118_36,176.0,177.95271,3.286698
202404251118_36,176.0,180.93268,3.3166046
202404251118_36,176.0,179.43678,3.2990968
202404251118_36,176.0,179.35376,3.298861
202404251118_36,176.0,179.32571,3.3037634
202404251118_36,176.0,180.80746,3.3151581
202404251118_36,176.0,181.51532,3.3334076
202404251118_36,176.0,180.70117,3.3113785
202404251118_36,176.0,179.59682,3.3017738
202404251118_36,176.0,179.04398,3.295098
202404251118_36,176.0,177.66461,3.2838714
202404251118_36,176.0,179.81677,3.304491
202404251118_36,176.0,179.21315,3.2983606
202404251118_36,176.0,179.05853,3.293922
202404251118_36,176.0,178.63155,3.293876
202404251118_36,176.0,178.61108,3.2896624
202404251118_36,176.0,181.36981,3.3336859
202404251118_37,176.0,176.51945,3.245095
202404251118_37,176.0,175.4096,3.2310135
202404251118_37,176.0,174.17317,3.2275043
202404251118_37,176.0,173.16669,3.214551
202404251118_37,176.0,175.17062,3.2357554
202404251118_37,176.0,174.59943,3.2130783
202404251118_37,176.0,175.33968,3.2362409
202404251118_37,176.0,174.08165,3.2216957
202404251118_37,176.0,173.89882,3.2247798
202404251118_37,176.0,176.16418,3.2458956
202404251118_37,176.0,173.14781,3.2082314
202404251118_37,176.0,173.05927,3.2134595
202404251118_37,176.0,172.23128,3.207782
202404251118_37,176.0,172.96399,3.2195895
202404251118_37,176.0,172.33957,3.2045448
202404251118_37,176.0,173.06873,3.2105422
202404251118_37,176.0,175.08232,3.2391074
202404251118_37,176.0,172.50679,3.2124329
202404251118_37,176.0,172.65695,3.215131
202404251118_37,176.0,174.60806,3.2268412
202404251118_38,176.0,177.70854,3.25622
202404251118_38,176.0,177.31384,3.260129
202404251118_38,176.0,175.76898,3.2442482
202404251118_38,176.0,175.12936,3.2448974
202404251118_38,176.0,176.5632,3.2505555
202404251118_38,176.0,175.2578,3.2373555
202404251118_38,176.0,177.02542,3.2601738
202404251118_38,176.0,176.21007,3.252646
202404251118_38,176.0,175.88472,3.2507622
202404251118_38,176.0,178.47063,3.287072
202404251118_38,176.0,176.16595,3.2490594
202404251118_38,176.0,176.50877,3.2605622
202404251118_38,176.0,174.46622,3.237334
202404251118_38,176.0,174.79509,3.2511973
202404251118_38,176.0,175.221,3.242633
202404251118_38,176.0,174.09914,3.2429535
202404251118_38,176.0,176.32388,3.2626414
202404251118_38,176.0,175.65538,3.2565153
202404251118_38,176.0,174.9738,3.2452908
202404251118_38,176.0,177.62405,3.2806573
202404251118_39,176.0,177.30453,3.2524183
202404251118_39,176.0,175.59473,3.239434
202404251118_39,176.0,173.65645,3.2178473
202404251118_39,176.0,172.36055,3.2099476
202404251118_39,176.0,175.41418,3.2357311
202404251118_39,176.0,172.92595,3.2166796
202404251118_39,176.0,174.7442,3.227679
202404251118_39,176.0,173.84938,3.2237139
202404251118_39,176.0,175.03493,3.2388372
202404251118_39,176.0,177.33165,3.2736852
202404251118_39,176.0,178.4626,3.2705894
202404251118_39,176.0,176.72995,3.2557707
202404251118_39,176.0,176.35818,3.2517602
202404251118_39,176.0,175.09642,3.2415454
202404251118_39,176.0,177.22838,3.259617
202404251118_39,176.0,175.40973,3.2464304
202404251118_39,176.0,176.32693,3.2495668
202404251118_39,176.0,175.8607,3.2480435
202404251118_39,176.0,175.19081,3.246865
202404251118_39,176.0,178.16154,3.283214
202404251118_4,176.0,175.06393,3.2101421
202404251118_4,176.0,173.3434,3.1979613
202404251118_4,176.0,172.37434,3.1993496
202404251118_4,176.0,170.6777,3.185987
202404251118_4,176.0,173.29558,3.2001193
202404251118_4,176.0,172.01532,3.182779
202404251118_4,176.0,173.42445,3.2091196
202404251118_4,176.0,171.67816,3.1886683
202404251118_4,176.0,173.90732,3.2202103
202404251118_4,176.0,174.87668,3.239733
202404251118_4,176.0,175.0626,3.218927
202404251118_4,176.0,175.9527,3.240314
202404251118_4,176.0,172.75081,3.2085292
202404251118_4,176.0,173.72803,3.2289479
202404251118_4,176.0,173.47282,3.208995
202404251118_4,176.0,174.17062,3.2265682
202404251118_4,176.0,175.58525,3.2395065
202404251118_4,176.0,174.59612,3.231794
202404251118_4,176.0,172.92207,3.2128012
202404251118_4,176.0,175.93144,3.259131
202404251118_40,176.0,175.21252,3.2257621
202404251118_40,176.0,174.66087,3.2236478
202404251118_40,176.0,174.35663,3.2288966
202404251118_40,176.0,173.1108,3.2179034
202404251118_40,176.0,174.51627,3.2262008
202404251118_40,176.0,173.0573,3.2079875
202404251118_40,176.0,173.82762,3.2177227
202404251118_40,176.0,173.8031,3.2206435
202404251118_40,176.0,176.21913,3.2498653
202404251118_40,176.0,177.08037,3.2697506
202404251118_40,176.0,176.49745,3.2473154
202404251118_40,176.0,177.2212,3.2604318
202404251118_40,176.0,176.1995,3.257893
202404251118_40,176.0,176.3403,3.2613988
202404251118_40,176.0,176.04517,3.2494917
202404251118_40,176.0,173.74094,3.217105
202404251118_40,176.0,177.3732,3.26502
202404251118_40,176.0,176.5814,3.2590249
202404251118_40,176.0,175.08067,3.2414987
202404251118_40,176.0,177.52518,3.2780254
202404251118_41,176.0,176.45357,3.227082
202404251118_41,176.0,176.58432,3.233315
202404251118_41,176.0,175.15686,3.2192852
202404251118_41,176.0,175.62807,3.2291028
202404251118_41,176.0,175.4199,3.2217395
202404251118_41,176.0,174.5862,3.2106462
202404251118_41,176.0,177.4773,3.2491188
202404251118_41,176.0,175.64548,3.229262
202404251118_41,176.0,175.85533,3.2350945
202404251118_41,176.0,179.16501,3.2809248
202404251118_41,176.0,174.82654,3.208559
202404251118_41,176.0,174.39412,3.212597
202404251118_41,176.0,175.59528,3.2264173
202404251118_41,176.0,174.44713,3.2227225
202404251118_41,176.0,174.42561,3.2101865
202404251118_41,176.0,171.61986,3.1704633
202404251118_41,176.0,174.0476,3.2118924
202404251118_41,176.0,173.6578,3.21039
202404251118_41,176.0,172.93617,3.1988957
202404251118_41,176.0,175.16925,3.226503
202404251118_42,176.0,181.01646,3.313359
202404251118_42,176.0,180.42725,3.3125093
202404251118_42,176.0,179.20438,3.2822669
202404251118_42,176.0,178.56662,3.2857962
202404251118_42,176.0,179.51266,3.296352
202404251118_42,176.0,179.75117,3.3032877
202404251118_42,176.0,179.30527,3.2857904
202404251118_42,176.0,179.30553,3.3001764
202404251118_42,176.0,181.3744,3.311163
202404251118_42,176.0,181.35944,3.3289545
202404251118_42,176.0,181.39441,3.3157177
202404251118_42,176.0,181.5613,3.325177
202404251118_42,176.0,180.57649,3.3086102
202404251118_42,176.0,180.47775,3.3176253
202404251118_42,176.0,180.64464,3.3122368
202404251118_42,176.0,181.30069,3.3318262
202404251118_42,176.0,182.58704,3.3265858
202404251118_42,176.0,180.74522,3.3211648
202404251118_42,176.0,182.46843,3.3245928
202404251118_42,176.0,181.98877,3.3429732
202404251118_43,176.0,175.84639,3.2368197
202404251118_43,176.0,174.07372,3.2176256
202404251118_43,176.0,172.68639,3.207041
202404251118_43,176.0,171.37,3.197638
202404251118_43,176.0,174.17833,3.2216377
202404251118_43,176.0,173.32303,3.2099848
202404251118_43,176.0,173.84758,3.221814
202404251118_43,176.0,172.68134,3.2084951
202404251118_43,176.0,173.24408,3.22439
202404251118_43,176.0,176.28966,3.253468
202404251118_43,176.0,176.60158,3.2439182
202404251118_43,176.0,175.11835,3.2339766
202404251118_43,176.0,174.16225,3.222062
202404251118_43,176.0,173.59105,3.2211556
202404251118_43,176.0,174.9889,3.2301545
202404251118_43,176.0,174.01479,3.2228353
202404251118_43,176.0,174.87193,3.2334883
202404251118_43,176.0,173.91705,3.2237768
202404251118_43,176.0,174.61685,3.2371821
202404251118_43,176.0,175.61996,3.2457182
202404251118_44,176.0,175.29567,3.2143867
202404251118_44,176.0,175.38472,3.2273846
202404251118_44,176.0,172.60997,3.1980457
202404251118_44,176.0,173.26456,3.2164626
202404251118_44,176.0,173.82256,3.2062745
202404251118_44,176.0,172.16261,3.2015743
202404251118_44,176.0,175.52666,3.2331538
202404251118_44,176.0,174.11621,3.2191205
202404251118_44,176.0,171.30324,3.180136
202404251118_44,176.0,176.5273,3.2497964
202404251118_44,176.0,174.91408,3.2202995
202404251118_44,176.0,174.69484,3.224226
202404251118_44,176.0,173.11377,3.2098665
202404251118_44,176.0,173.16183,3.2211795
202404251118_44,176.0,173.86575,3.2131321
202404251118_44,176.0,174.64519,3.2184408
202404251118_44,176.0,175.40239,3.23732
202404251118_44,176.0,173.83617,3.2210293
202404251118_44,176.0,172.10175,3.1959767
202404251118_44,176.0,174.98677,3.234353
202404251118_45,176.0,177.03838,3.2402546
202404251118_45,176.0,176.34584,3.2463162
202404251118_45,176.0,175.00064,3.2267253
202404251118_45,176.0,173.90263,3.2262905
202404251118_45,176.0,175.66685,3.231804
202404251118_45,176.0,177.60988,3.2543654
202404251118_45,176.0,175.11023,3.2343671
202404251118_45,176.0,174.84805,3.234172
202404251118_45,176.0,174.11078,3.2203352
202404251118_45,176.0,179.66388,3.2933676
202404251118_45,176.0,179.10254,3.2740777
202404251118_45,176.0,178.74698,3.2800403
202404251118_45,176.0,177.50084,3.261382
202404251118_45,176.0,177.43246,3.2691088
202404251118_45,176.0,177.90475,3.2641575
202404251118_45,176.0,177.65375,3.2665474
202404251118_45,176.0,178.48346,3.2790575
202404251118_45,176.0,177.72429,3.2707
202404251118_45,176.0,175.78078,3.2449017
202404251118_45,176.0,181.85631,3.3170097
202404251118_46,176.0,175.79362,3.214456
202404251118_46,176.0,175.46059,3.218188
202404251118_46,176.0,173.29681,3.2002218
202404251118_46,176.0,173.12196,3.2076197
202404251118_46,176.0,174.13225,3.2037878
202404251118_46,176.0,171.88982,3.1885192
202404251118_46,176.0,175.0317,3.2194781
202404251118_46,176.0,174.09456,3.2107794
202404251118_46,176.0,173.33429,3.2146118
202404251118_46,176.0,177.37996,3.267364
202404251118_46,176.0,174.18114,3.215646
202404251118_46,176.0,173.43967,3.214399
202404251118_46,176.0,173.06049,3.2100062
202404251118_46,176.0,172.43616,3.2113497
202404251118_46,176.0,173.35103,3.209422
202404251118_46,176.0,171.72882,3.2023797
202404251118_46,176.0,173.66444,3.2163792
202404251118_46,176.0,172.64684,3.2100616
202404251118_46,176.0,173.70929,3.2243116
202404251118_46,176.0,174.7753,3.2472906
202404251118_47,176.0,177.4668,3.2397094
202404251118_47,176.0,174.8197,3.212667
202404251118_47,176.0,175.44548,3.2247093
202404251118_47,176.0,172.72676,3.200866
202404251118_47,176.0,176.08926,3.2300816
202404251118_47,176.0,174.11867,3.1985855
202404251118_47,176.0,174.90031,3.2162957
202404251118_47,176.0,173.25043,3.2029772
202404251118_47,176.0,175.9126,3.2209866
202404251118_47,176.0,175.82507,3.2317657
202404251118_47,176.0,174.30873,3.1966665
202404251118_47,176.0,173.88815,3.203113
202404251118_47,176.0,173.211,3.1966033
202404251118_47,176.0,173.00278,3.2041674
202404251118_47,176.0,173.29276,3.1928477
202404251118_47,176.0,173.20334,3.2037416
202404251118_47,176.0,174.09775,3.2055976
202404251118_47,176.0,173.05562,3.1998281
202404251118_47,176.0,173.68605,3.2065868
202404251118_47,176.0,175.38463,3.2229204
202404251118_48,176.0,178.1982,3.2685819
202404251118_48,176.0,178.62248,3.282824
202404251118_48,176.0,175.31369,3.242207
202404251118_48,176.0,175.36508,3.2520583
202404251118_48,176.0,176.50378,3.2544425
202404251118_48,176.0,177.44249,3.2684143
202404251118_48,176.0,177.22104,3.2612522
202404251118_48,176.0,176.76378,3.265507
202404251118_48,176.0,176.51175,3.2649317
202404251118_48,176.0,177.61229,3.2723098
202404251118_48,176.0,176.82677,3.2590845
202404251118_48,176.0,176.91386,3.2692401
202404251118_48,176.0,174.86674,3.2408698
202404251118_48,176.0,175.46799,3.259583
202404251118_48,176.0,175.65434,3.248752
202404251118_48,176.0,174.7926,3.2428813
202404251118_48,176.0,176.72958,3.2636561
202404251118_48,176.0,176.12071,3.2646964
202404251118_48,176.0,175.3341,3.248412
202404251118_48,176.0,177.22742,3.2729871
202404251118_49,176.0,173.08057,3.1963117
202404251118_49,176.0,173.31306,3.2070677
202404251118_49,176.0,171.7745,3.1891844
202404251118_49,176.0,171.82494,3.1978028
202404251118_49,176.0,172.03743,3.1911707
202404251118_49,176.0,171.99393,3.1972923
202404251118_49,176.0,174.31906,3.2209647
202404251118_49,176.0,172.29927,3.2017713
202404251118_49,176.0,171.83022,3.200351
202404251118_49,176.0,175.24619,3.2324839
202404251118_49,176.0,172.69023,3.1940813
202404251118_49,176.0,172.56073,3.2020226
202404251118_49,176.0,171.4038,3.1916099
202404251118_49,176.0,171.66602,3.202545
202404251118_49,176.0,171.93729,3.1913621
202404251118_49,176.0,170.6748,3.1878183
202404251118_49,176.0,173.56366,3.216801
202404251118_49,176.0,172.05995,3.202216
202404251118_49,176.0,171.98315,3.20277
202404251118_49,176.0,174.08958,3.2240207
202404251118_5,176.0,175.19994,3.2176812
202404251118_5,176.0,174.69217,3.2193356
202404251118_5,176.0,172.96931,3.2032523
202404251118_5,176.0,172.66562,3.2081792
202404251118_5,176.0,173.95529,3.2099311
202404251118_5,176.0,171.69153,3.1928024
202404251118_5,176.0,174.32889,3.2202265
202404251118_5,176.0,173.70657,3.21436
202404251118_5,176.0,173.4769,3.2249727
202404251118_5,176.0,176.0598,3.2505205
202404251118_5,176.0,174.27045,3.2136838
202404251118_5,176.0,175.04607,3.2315297
202404251118_5,176.0,172.16016,3.2001007
202404251118_5,176.0,172.87143,3.2164922
202404251118_5,176.0,172.96263,3.2033668
202404251118_5,176.0,173.07751,3.212329
202404251118_5,176.0,174.47974,3.229855
202404251118_5,176.0,173.7748,3.221937
202404251118_5,176.0,173.81558,3.225526
202404251118_5,176.0,175.70169,3.2509382
202404251118_50,176.0,175.4423,3.2186184
202404251118_50,176.0,175.68335,3.2373917
202404251118_50,176.0,173.90741,3.2102866
202404251118_50,176.0,174.12971,3.2279499
202404251118_50,176.0,174.37938,3.2141147
202404251118_50,176.0,175.94139,3.2342036
202404251118_50,176.0,175.19861,3.23293
202404251118_50,176.0,174.77303,3.2331781
202404251118_50,176.0,174.04529,3.229254
202404251118_50,176.0,176.22548,3.249734
202404251118_50,176.0,176.73787,3.2379851
202404251118_50,176.0,176.06992,3.2421908
202404251118_50,176.0,176.00926,3.2414267
202404251118_50,176.0,175.18184,3.2420125
202404251118_50,176.0,176.02216,3.2376344
202404251118_50,176.0,175.50792,3.2334037
202404251118_50,176.0,176.67648,3.2521071
202404251118_50,176.0,175.3653,3.2397087
202404251118_50,176.0,175.7842,3.2481651
202404251118_50,176.0,176.67642,3.257504
202404251118_51,176.0,176.47836,3.2324932
202404251118_51,176.0,176.10985,3.2410574
202404251118_51,176.0,174.1765,3.216863
202404251118_51,176.0,173.26991,3.217907
202404251118_51,176.0,175.13042,3.2246664
202404251118_51,176.0,175.17766,3.2298343
202404251118_51,176.0,174.96031,3.2330449
202404251118_51,176.0,174.63531,3.2297976
202404251118_51,176.0,174.03784,3.2215266
202404251118_51,176.0,176.40488,3.2466261
202404251118_51,176.0,176.95265,3.2504578
202404251118_51,176.0,177.051,3.2593803
202404251118_51,176.0,175.19562,3.234419
202404251118_51,176.0,175.54518,3.2499352
202404251118_51,176.0,175.95038,3.2413623
202404251118_51,176.0,174.89426,3.2418058
202404251118_51,176.0,176.51247,3.2536473
202404251118_51,176.0,176.25589,3.254123
202404251118_51,176.0,176.00175,3.247176
202404251118_51,176.0,177.013,3.258692
202404251118_52,176.0,177.57814,3.2258446
202404251118_52,176.0,175.50499,3.21412
202404251118_52,176.0,172.85994,3.1932998
202404251118_52,176.0,172.57991,3.1999984
202404251118_52,176.0,174.9422,3.2072716
202404251118_52,176.0,174.3385,3.207776
202404251118_52,176.0,175.61122,3.2266214
202404251118_52,176.0,173.81056,3.2053175
202404251118_52,176.0,172.19054,3.184185
202404251118_52,176.0,177.5965,3.2541857
202404251118_52,176.0,172.94455,3.1886272
202404251118_52,176.0,172.2861,3.1840098
202404251118_52,176.0,171.4302,3.1880765
202404251118_52,176.0,170.80853,3.181082
202404251118_52,176.0,171.96204,3.1859133
202404251118_52,176.0,169.91507,3.1655595
202404251118_52,176.0,172.34131,3.1896849
202404251118_52,176.0,171.43285,3.1811998
202404251118_52,176.0,172.01006,3.1896884
202404251118_52,176.0,174.24341,3.2171886
202404251118_53,176.0,174.03073,3.223212
202404251118_53,176.0,174.38495,3.2326853
202404251118_53,176.0,172.42184,3.211332
202404251118_53,176.0,172.06674,3.2134686
202404251118_53,176.0,172.64162,3.213745
202404251118_53,176.0,172.1126,3.210467
202404251118_53,176.0,173.18736,3.2201881
202404251118_53,176.0,172.81438,3.2219448
202404251118_53,176.0,174.19467,3.2318459
202404251118_53,176.0,174.73251,3.2399943
202404251118_53,176.0,175.10121,3.235863
202404251118_53,176.0,175.69733,3.251966
202404251118_53,176.0,173.7062,3.224198
202404251118_53,176.0,174.37057,3.243606
202404251118_53,176.0,174.06879,3.2273295
202404251118_53,176.0,175.14986,3.2481992
202404251118_53,176.0,175.78564,3.2544043
202404251118_53,176.0,174.66151,3.2446272
202404251118_53,176.0,173.54887,3.2230697
202404251118_53,176.0,176.40161,3.2602966
202404251118_54,176.0,174.38568,3.2253766
202404251118_54,176.0,172.62506,3.2116857
