true,predicted,predicted_std,lower_95CI,upper_95CI
156.0,286.92496,85.87169,118.61644,455.23346
156.0,288.84363,86.13637,120.01634,457.6709
156.0,291.1726,86.455475,121.71988,460.62534
156.0,284.29294,85.50722,116.69879,451.8871
156.0,280.5127,84.97269,113.96623,447.05914
156.0,292.68646,86.65486,122.842926,462.53
452.0,302.55237,87.931885,130.20587,474.89886
452.0,303.68384,88.08405,131.0391,476.32858
452.0,297.0931,87.224884,126.13234,468.0539
452.0,302.9616,87.990524,130.50018,475.42303
452.0,299.9701,87.59872,128.27661,471.66357
452.0,303.4151,88.04819,130.84065,475.98956
452.0,302.99374,87.99631,130.52098,475.4665
452.0,303.40363,88.04731,130.8309,475.97635
452.0,300.92728,87.72743,128.9815,472.87305
452.0,296.62885,87.16555,125.78436,467.47333
452.0,299.71216,87.57053,128.07391,471.3504
452.0,297.72742,87.3151,126.58981,468.86502
452.0,298.4382,87.40433,127.12572,469.75067
452.0,298.37976,87.400536,127.07471,469.6848
452.0,298.88678,87.46212,127.46101,470.31256
452.0,297.0973,87.23221,126.12216,468.07242
452.0,297.60278,87.29841,126.497894,468.70767
452.0,297.9839,87.34837,126.78107,469.1867
452.0,302.70538,87.95423,130.3151,475.09567
452.0,295.59497,87.03211,125.012024,466.17792
472.0,301.7567,87.84111,129.58813,473.9253
472.0,303.50305,88.06717,130.8914,476.1147
472.0,299.0188,87.48681,127.54465,470.49295
472.0,302.2966,87.9108,129.99144,474.60175
472.0,300.28455,87.650696,128.48918,472.0799
472.0,302.95898,87.99581,130.4872,475.4308
472.0,303.4053,88.05226,130.82286,475.98773
472.0,302.9098,87.989975,130.44943,475.37015
472.0,305.3531,88.30227,132.28064,478.42554
472.0,306.8656,88.48963,133.42592,480.3053
472.0,302.59283,87.95004,130.21075,474.9749
472.0,303.37668,88.05251,130.79375,475.9596
472.0,301.50626,87.809494,129.39964,473.61285
472.0,301.03644,87.74998,129.04648,473.0264
472.0,302.58652,87.94866,130.20714,474.96588
472.0,303.4959,88.06662,130.88533,476.1065
472.0,301.4333,87.80108,129.34317,473.5234
