DataKey,true_totEarWeight,predicted_totEarWeight,predicted_std_totEarWeight
202404301146_76,228.85,215.59302,3.9033153
202404301146_76,228.85,207.88065,3.814019
202404301146_76,228.85,222.56602,4.111491
202404301146_76,228.85,241.52773,4.463946
202404301146_76,228.85,222.48613,4.01475
202404301146_76,228.85,215.03233,3.8844328
202404301146_76,228.85,206.15797,3.8917882
202404301146_76,228.85,203.14088,3.8013916
202404301146_76,228.85,211.27362,3.9258578
202404301146_76,228.85,218.0401,3.896255
202404301146_76,228.85,208.15556,3.8812315
202404301146_76,228.85,206.65895,3.8121202
202404301146_76,228.85,230.4922,3.9870365
202404301146_76,228.85,226.65558,4.3010035
202404301146_77,407.04,466.65555,5.1427355
202404301146_77,407.04,452.47586,5.204136
202404301146_77,407.04,427.64438,5.016289
202404301146_77,407.04,417.40744,5.1417236
202404301146_77,407.04,453.27444,5.0718913
202404301146_77,407.04,465.3519,5.2092667
202404301146_77,407.04,412.3156,5.13281
202404301146_77,407.04,438.6553,5.166058
202404301146_77,407.04,449.1642,5.014967
202404301146_77,407.04,422.87622,5.525798
202404301146_77,407.04,426.93137,4.8572392
202404301146_77,407.04,460.3456,4.972533
202404301146_77,407.04,372.67133,4.830581
202404301146_77,407.04,404.75027,4.9019494
202404301146_77,407.04,404.8682,4.8327727
202404301146_77,407.04,465.5826,5.0017514
202404301146_77,407.04,408.83832,4.7471156
202404301146_77,407.04,441.85602,4.913858
202404301146_77,407.04,400.83328,4.827643
202404301146_77,407.04,358.0061,4.675716
202404301146_78,627.76,622.8751,5.8774076
202404301146_78,627.76,668.3124,6.1113214
202404301146_78,627.76,637.712,6.033203
202404301146_78,627.76,699.4919,6.382875
202404301146_78,627.76,635.0856,5.9814467
202404301146_78,627.76,694.0065,6.3264647
202404301146_78,627.76,696.2047,6.594174
202404301146_78,627.76,687.8115,6.2559695
202404301146_78,627.76,598.9058,5.617098
202404301146_78,627.76,569.6364,5.55262
202404301146_78,627.76,662.86066,6.249614
202404301146_78,627.76,647.38135,5.9972243
202404301146_78,627.76,688.3364,6.379657
202404301146_78,627.76,667.01874,6.1687675
202404301146_78,627.76,680.5615,6.3492794
202404301146_78,627.76,639.3562,5.8730326
202404301146_78,627.76,629.65857,6.0213594
202404301146_78,627.76,662.03345,6.10113
202404301146_78,627.76,599.4382,5.691435
202404301146_78,627.76,610.058,6.0126333
202404301146_79,499.46,504.91437,5.2585173
202404301146_79,499.46,485.40887,5.1907268
202404301146_79,499.46,471.41898,5.1018715
202404301146_79,499.46,462.30786,5.052726
202404301146_79,499.46,490.58368,5.174172
202404301146_79,499.46,483.8267,5.2077994
202404301146_79,499.46,490.35864,5.4028788
202404301146_79,499.46,479.61343,5.1336093
202404301146_79,499.46,440.30978,5.0106597
202404301146_79,499.46,478.59567,5.220117
202404301146_79,499.46,466.9278,5.320268
202404301146_79,499.46,459.02722,5.3146167
202404301146_79,499.46,478.6439,5.4578633
202404301146_79,499.46,479.45416,5.455076
202404301146_79,499.46,486.27682,5.4934564
202404301146_79,499.46,483.99155,5.6296206
202404301146_79,499.46,458.51718,5.504066
202404301146_79,499.46,472.20703,5.411745
202404301146_79,499.46,464.49667,5.1009965
202404301146_79,499.46,484.33224,5.2801337
202404301146_8,658.83,572.49884,5.618053
202404301146_8,658.83,516.13544,5.2297306
202404301146_8,658.83,596.2351,5.8242283
202404301146_8,658.83,555.4744,5.559999
202404301146_8,658.83,595.5528,5.7835464
202404301146_8,658.83,561.8756,5.480345
202404301146_8,658.83,488.66418,5.119734
202404301146_8,658.83,538.1971,5.4033055
202404301146_8,658.83,568.77423,5.6304083
202404301146_8,658.83,537.3692,5.4928813
202404301146_8,658.83,589.4352,5.7451806
202404301146_8,658.83,548.50494,5.4407206
202404301146_8,658.83,595.9006,5.8026814
202404301146_8,658.83,577.9963,5.64972
202404301146_8,658.83,598.5506,5.809486
202404301146_8,658.83,545.6254,5.403048
202404301146_8,658.83,521.8386,5.301796
202404301146_8,658.83,563.418,5.5395393
202404301146_8,658.83,540.17505,5.436972
202404301146_8,658.83,561.9938,5.608876
202404301146_80,591.32,594.17444,5.5365644
202404301146_80,591.32,581.2973,5.411577
202404301146_80,591.32,587.08435,5.509344
202404301146_80,591.32,589.8714,5.4782
202404301146_80,591.32,592.983,5.5431294
202404301146_80,591.32,580.9032,5.4289227
202404301146_80,591.32,593.7846,5.561872
202404301146_80,591.32,584.85333,5.433463
202404301146_80,591.32,621.5299,5.759026
202404301146_80,591.32,571.8239,5.4494
202404301146_80,591.32,612.347,5.7279854
202404301146_80,591.32,579.9318,5.3976064
202404301146_80,591.32,601.47736,5.6498365
202404301146_80,591.32,581.855,5.396069
202404301146_80,591.32,608.65704,5.699643
202404301146_80,591.32,582.718,5.4040112
202404301146_80,591.32,585.35645,5.4470577
202404301146_80,591.32,582.15204,5.3985476
202404301146_80,591.32,612.45905,5.7282734
202404301146_80,591.32,581.16675,5.4579077
202404301146_81,467.65,420.77237,5.1033945
202404301146_81,467.65,497.5209,5.2650557
202404301146_81,467.65,414.79196,5.0266786
202404301146_81,467.65,487.76822,5.17117
202404301146_81,467.65,421.08508,5.073739
202404301146_81,467.65,507.1584,5.3231025
202404301146_81,467.65,469.39343,5.245195
202404301146_81,467.65,501.56717,5.2578273
202404301146_81,467.65,427.57172,5.4133706
202404301146_81,467.65,426.5197,5.108506
202404301146_81,467.65,436.29614,5.0631795
202404301146_81,467.65,474.18686,5.1391916
202404301146_81,467.65,426.2341,5.0033073
202404301146_81,467.65,465.97348,5.044554
202404301146_81,467.65,433.97894,5.031844
202404301146_81,467.65,477.03278,5.056708
202404301146_81,467.65,486.8155,5.2931213
202404301146_81,467.65,473.19827,5.1097183
202404301146_81,467.65,412.74088,5.142446
202404301146_81,467.65,420.9209,5.182379
202404301146_82,669.12,661.4796,6.08338
202404301146_82,669.12,680.9186,6.209067
202404301146_82,669.12,671.3512,6.1296287
202404301146_82,669.12,678.77686,6.1844125
202404301146_82,669.12,668.9821,6.1043534
202404301146_82,669.12,678.63586,6.108521
202404301146_82,669.12,707.0299,6.2770834
202404301146_82,669.12,689.1201,6.247189
202404301146_82,669.12,632.4001,5.9051237
202404301146_82,669.12,719.3206,6.634179
202404301146_82,669.12,671.4097,6.1514654
202404301146_82,669.12,658.77734,6.0299835
202404301146_82,669.12,676.4473,6.195142
202404301146_82,669.12,668.62537,6.085511
202404301146_82,669.12,671.07983,6.163361
202404301146_82,669.12,661.32745,6.09272
202404301146_82,669.12,724.1775,6.4085245
202404301146_82,669.12,660.6378,6.0436196
202404301146_82,669.12,621.1619,5.80855
202404301146_82,669.12,670.98126,6.4938626
202404301146_83,530.31,532.49915,5.608721
202404301146_83,530.31,532.982,5.549095
202404301146_83,530.31,526.54254,5.564445
202404301146_83,530.31,528.589,5.4298253
202404301146_83,530.31,538.6632,5.633778
202404301146_83,530.31,529.72687,5.582166
202404301146_83,530.31,523.4601,5.5825925
202404301146_83,530.31,534.9558,5.5003543
202404301146_83,530.31,492.90152,5.421629
202404301146_83,530.31,501.8814,5.4669995
202404301146_83,530.31,519.68494,5.4051404
202404301146_83,530.31,539.6332,5.4404473
202404301146_83,530.31,511.49445,5.368968
202404301146_83,530.31,541.83105,5.450349
202404301146_83,530.31,513.3699,5.3501897
202404301146_83,530.31,531.3273,5.516573
202404301146_83,530.31,540.39386,5.5483723
202404301146_83,530.31,539.1124,5.415656
202404301146_83,530.31,561.61017,5.5079737
202404301146_83,530.31,555.9204,5.8130646
202404301146_84,669.64,648.37866,6.12615
202404301146_84,669.64,712.9822,6.322312
202404301146_84,669.64,639.80176,6.1152754
202404301146_84,669.64,680.73206,6.2295694
202404301146_84,669.64,651.4158,6.1505985
202404301146_84,669.64,694.6729,6.218283
202404301146_84,669.64,645.4196,5.8376875
202404301146_84,669.64,702.6155,6.298855
202404301146_84,669.64,598.8397,5.7648883
202404301146_84,669.64,579.91046,5.7389774
202404301146_84,669.64,615.18335,5.704076
202404301146_84,669.64,626.47174,5.8645563
202404301146_84,669.64,632.0658,5.7627735
202404301146_84,669.64,637.2692,5.856073
202404301146_84,669.64,625.6697,5.72734
202404301146_84,669.64,613.4665,5.803336
202404301146_84,669.64,609.3081,5.743824
202404301146_84,669.64,636.4175,5.8941264
202404301146_84,669.64,589.7358,5.520812
202404301146_84,669.64,646.4131,5.9494815
202404301146_85,900.31,954.3749,8.369394
202404301146_85,900.31,978.2389,8.653528
202404301146_85,900.31,937.21075,8.32517
202404301146_85,900.31,996.0176,8.936962
202404301146_85,900.31,954.0885,8.3933
202404301146_85,900.31,971.601,8.553135
202404301146_85,900.31,970.25616,8.55304
202404301146_85,900.31,985.9576,8.761877
202404301146_85,900.31,867.1647,7.477423
202404301146_85,900.31,819.70325,7.6582265
202404301146_85,900.31,883.50006,7.5432763
202404301146_85,900.31,849.37134,7.3156686
202404301146_85,900.31,856.1267,7.3361526
202404301146_85,900.31,827.0134,7.1239367
202404301146_85,900.31,870.29205,7.4414735
202404301146_85,900.31,843.287,7.227606
202404301146_85,900.31,839.41797,7.2303667
202404301146_85,900.31,842.38776,7.252464
202404301146_85,900.31,961.06946,8.18518
202404301146_85,900.31,780.1547,6.8890624
202404301146_86,560.13,557.8209,5.323609
202404301146_86,560.13,562.1531,5.204878
202404301146_86,560.13,563.37415,5.319376
202404301146_86,560.13,556.16754,5.1855774
202404301146_86,560.13,566.9741,5.351217
202404301146_86,560.13,566.308,5.1864543
202404301146_86,560.13,574.4038,5.366402
202404301146_86,560.13,562.7607,5.2136755
202404301146_86,560.13,568.20917,5.3831396
202404301146_86,560.13,579.3777,5.507777
202404301146_86,560.13,574.03094,5.5457287
202404301146_86,560.13,578.0596,5.394074
202404301146_86,560.13,577.59674,5.5706263
202404301146_86,560.13,615.87335,5.7063727
202404301146_86,560.13,575.869,5.5466037
202404301146_86,560.13,596.60205,5.5810823
202404301146_86,560.13,598.8835,5.5547147
202404301146_86,560.13,600.68567,5.581927
202404301146_86,560.13,587.45825,5.4845943
202404301146_86,560.13,599.7374,5.6345773
202404301146_87,648.9,601.57697,5.635008
202404301146_87,648.9,635.1216,5.862788
202404301146_87,648.9,600.23694,5.643636
202404301146_87,648.9,617.26056,5.7605157
202404301146_87,648.9,597.8886,5.6181536
202404301146_87,648.9,638.5229,5.834247
202404301146_87,648.9,623.4213,5.83435
202404301146_87,648.9,624.9897,5.820288
202404301146_87,648.9,573.8294,5.4837904
202404301146_87,648.9,591.133,5.6583524
202404301146_87,648.9,628.39667,5.9546676
202404301146_87,648.9,621.52325,5.8469877
202404301146_87,648.9,650.5476,6.105837
202404301146_87,648.9,641.9513,5.9866495
202404301146_87,648.9,638.7877,6.038868
202404301146_87,648.9,630.94836,5.9388337
202404301146_87,648.9,624.78925,5.938174
202404301146_87,648.9,631.5345,5.910122
202404301146_87,648.9,595.271,5.7122917
202404301146_87,648.9,633.45483,6.0579596
202404301146_88,586.38,570.0638,5.32482
202404301146_88,586.38,573.1222,5.323875
202404301146_88,586.38,576.9059,5.416645
202404301146_88,586.38,570.45917,5.3153963
202404301146_88,586.38,569.17896,5.315223
202404301146_88,586.38,576.9424,5.3620844
202404301146_88,586.38,586.4725,5.5292563
202404301146_88,586.38,573.1213,5.3265214
202404301146_88,586.38,624.3207,5.720195
202404301146_88,586.38,592.12427,5.623066
202404301146_88,586.38,558.828,5.3121223
202404301146_88,586.38,580.2479,5.458559
202404301146_88,586.38,575.73676,5.43211
202404301146_88,586.38,581.7028,5.4580536
202404301146_88,586.38,561.03973,5.312249
202404301146_88,586.38,581.14233,5.4467907
202404301146_88,586.38,600.36694,5.592499
202404301146_88,586.38,582.3899,5.4607425
202404301146_88,586.38,590.51605,5.5623875
202404301146_88,586.38,593.6864,5.630891
202404301146_89,639.84,575.7776,5.6330204
202404301146_89,639.84,580.497,5.5847335
202404301146_89,639.84,597.00165,5.8039346
202404301146_89,639.84,597.7136,5.6440935
202404301146_89,639.84,581.6862,5.6727858
202404301146_89,639.84,573.0842,5.5627127
202404301146_89,639.84,564.502,5.470258
202404301146_89,639.84,594.4372,5.654031
202404301146_89,639.84,630.35974,5.887023
202404301146_89,639.84,529.4421,5.794738
202404301146_89,639.84,658.31836,5.984421
202404301146_89,639.84,675.5801,5.9691615
202404301146_89,639.84,673.07666,6.4361987
202404301146_89,639.84,686.5521,6.192293
202404301146_89,639.84,661.6105,6.10424
202404301146_89,639.84,648.85675,5.845367
202404301146_89,639.84,654.123,5.8565035
202404301146_89,639.84,667.96204,5.9581237
202404301146_89,639.84,573.2979,5.7649965
202404301146_89,639.84,529.2117,5.70238
202404301146_9,554.95,536.9362,5.2780943
202404301146_9,554.95,576.99976,5.3765054
202404301146_9,554.95,549.5453,5.350133
202404301146_9,554.95,572.6461,5.3667507
202404301146_9,554.95,545.90485,5.2872624
202404301146_9,554.95,574.746,5.3443756
202404301146_9,554.95,557.7165,5.2685013
202404301146_9,554.95,574.43225,5.3426065
202404301146_9,554.95,506.1656,5.2185974
202404301146_9,554.95,575.92303,5.459211
202404301146_9,554.95,551.6519,5.4489255
202404301146_9,554.95,561.4784,5.5116744
202404301146_9,554.95,564.6554,5.5169234
202404301146_9,554.95,568.4786,5.5034137
202404301146_9,554.95,557.45386,5.4696465
202404301146_9,554.95,567.11676,5.50532
202404301146_9,554.95,548.4457,5.458168
202404301146_9,554.95,561.293,5.46784
202404301146_9,554.95,587.71387,5.572944
202404301146_9,554.95,518.8706,5.4954696
202404301146_90,667.44,591.36053,5.9658613
202404301146_90,667.44,639.8478,6.0851374
202404301146_90,667.44,632.6208,6.2991867
202404301146_90,667.44,675.83075,6.2403774
202404301146_90,667.44,612.1202,6.1100388
202404301146_90,667.44,668.33716,6.191602
202404301146_90,667.44,744.5411,6.911756
202404301146_90,667.44,668.4144,6.2188745
202404301146_90,667.44,634.04767,6.096886
202404301146_90,667.44,581.1517,5.8865967
202404301146_90,667.44,615.6987,6.10528
202404301146_90,667.44,606.981,6.0562205
202404301146_90,667.44,626.7553,6.2379675
202404301146_90,667.44,624.9169,6.1666803
202404301146_90,667.44,630.30786,6.2405243
202404301146_90,667.44,624.9359,6.1737046
202404301146_90,667.44,634.7875,6.339592
202404301146_90,667.44,618.5892,6.1276426
202404301146_90,667.44,625.06976,6.0568566
202404301146_90,667.44,602.04755,6.2828326
202404301146_91,936.5,915.3034,7.6736197
202404301146_91,936.5,897.1862,7.4692984
202404301146_91,936.5,914.94836,7.5246997
202404301146_91,936.5,915.42566,7.6115975
202404301146_91,936.5,911.191,7.6161537
202404301146_91,936.5,919.7188,7.637928
202404301146_91,936.5,926.0561,7.639625
202404301146_91,936.5,909.58923,7.5650797
202404301146_91,936.5,961.44867,7.693544
202404301146_91,936.5,924.8266,8.203279
202404301146_91,936.5,795.51086,6.692648
202404301146_91,936.5,872.4939,7.1325297
202404301146_91,936.5,813.72815,6.810378
202404301146_91,936.5,888.36053,7.200082
202404301146_91,936.5,805.09753,6.75489
202404301146_91,936.5,843.23724,7.0153084
202404301146_91,936.5,864.4607,7.06113
202404301146_91,936.5,880.1153,7.1721373
202404301146_91,936.5,876.52325,7.143632
202404301146_91,936.5,1049.7855,8.83774
202404301146_92,700.18,669.5334,6.0576243
202404301146_92,700.18,680.96515,6.103764
202404301146_92,700.18,660.2641,6.0507946
202404301146_92,700.18,663.17554,6.0094676
202404301146_92,700.18,676.79175,6.100612
202404301146_92,700.18,675.7705,6.0967264
202404301146_92,700.18,646.5583,5.9086995
202404301146_92,700.18,679.54474,6.1148005
202404301146_92,700.18,608.8403,5.624631
202404301146_92,700.18,666.80066,6.198434
202404301146_92,700.18,668.6132,6.084888
202404301146_92,700.18,669.29785,6.0519915
202404301146_92,700.18,660.76434,6.0540705
202404301146_92,700.18,660.6605,6.0192356
202404301146_92,700.18,672.7782,6.1203794
202404301146_92,700.18,668.6365,6.065523
202404301146_92,700.18,658.84894,5.989483
202404301146_92,700.18,666.8056,6.042608
202404301146_92,700.18,611.9367,5.633003
202404301146_92,700.18,697.74615,6.444072
202404301146_93,850.9,845.89636,7.5252666
202404301146_93,850.9,824.26996,7.2009263
202404301146_93,850.9,836.96515,7.475625
202404301146_93,850.9,786.85,6.995884
202404301146_93,850.9,841.82947,7.476621
202404301146_93,850.9,849.97455,7.496874
202404301146_93,850.9,820.11273,7.164587
202404301146_93,850.9,810.4055,7.1154203
202404301146_93,850.9,729.98364,7.061094
202404301146_93,850.9,752.8431,7.2637486
202404301146_93,850.9,846.11053,7.5442367
202404301146_93,850.9,806.9953,7.14754
202404301146_93,850.9,825.41327,7.403128
202404301146_93,850.9,800.3283,7.0403094
202404301146_93,850.9,849.18896,7.550216
202404301146_93,850.9,803.2986,7.1576853
202404301146_93,850.9,793.1226,6.935241
202404301146_93,850.9,810.3716,7.1248193
202404301146_93,850.9,779.0346,7.320815
202404301146_93,850.9,751.1481,7.1035914
202404301146_94,889.9,788.3331,7.0661497
202404301146_94,889.9,820.2232,7.0947824
202404301146_94,889.9,852.168,7.4381137
202404301146_94,889.9,850.0042,7.220419
202404301146_94,889.9,828.42145,7.3138433
202404301146_94,889.9,843.79584,7.249014
202404301146_94,889.9,831.694,7.2414002
202404301146_94,889.9,840.2348,7.212469
202404301146_94,889.9,816.33966,6.8273396
202404301146_94,889.9,774.49036,7.058265
202404301146_94,889.9,805.62604,6.925396
202404301146_94,889.9,842.8443,7.0236554
202404301146_94,889.9,797.44385,6.8331766
202404301146_94,889.9,841.07355,6.9940133
202404301146_94,889.9,810.8946,6.9550204
202404301146_94,889.9,844.41003,7.0676327
202404301146_94,889.9,796.0208,6.8085647
202404301146_94,889.9,844.6538,7.0259733
202404301146_94,889.9,753.98364,6.689079
202404301146_94,889.9,802.2329,6.982122
202404301146_95,1329.87,1146.3972,9.000599
202404301146_95,1329.87,1230.1133,9.960252
202404301146_95,1329.87,1202.3558,9.444746
202404301146_95,1329.87,1300.6296,10.729424
202404301146_95,1329.87,1187.4475,9.327054
202404301146_95,1329.87,1225.0929,9.889236
202404301146_95,1329.87,1224.2557,9.810268
202404301146_95,1329.87,1283.4122,10.504616
202404301146_95,1329.87,1138.6952,8.867294
202404301146_95,1329.87,1191.339,9.694798
202404301146_95,1329.87,1215.8617,9.631899
202404301146_95,1329.87,1293.4576,10.388223
202404301146_95,1329.87,1231.7778,9.708617
202404301146_95,1329.87,1305.9535,10.497397
202404301146_95,1329.87,1237.9218,9.813946
202404301146_95,1329.87,1284.7673,10.445942
