DataKey,true_totalSeedWeightAfterDry,predicted_totalSeedWeightAfterDry,predicted_std_totalSeedWeightAfterDry
202406141237_13,99.92,110.67255,2.838135
202406141237_13,99.92,100.80914,2.907443
202406141237_13,99.92,98.66832,2.60257
202406141237_13,99.92,101.387886,2.5460262
202406141237_13,99.92,102.364784,2.6388109
202406141237_13,99.92,103.479454,2.5793118
202406141237_13,99.92,100.06513,2.6153898
202406141237_13,99.92,102.22521,2.562288
202406141237_13,99.92,98.069244,2.524918
202406141237_13,99.92,102.1197,2.5553668
202406141237_13,99.92,102.83853,2.676741
202406141237_13,99.92,101.90195,2.8378086
202406141237_14,101.77,100.00853,2.5416934
202406141237_14,101.77,103.51423,2.5077138
202406141237_14,101.77,99.82117,2.5634136
202406141237_14,101.77,98.02044,2.4628305
202406141237_14,101.77,99.842896,2.5440097
202406141237_14,101.77,96.50307,2.4210951
202406141237_14,101.77,100.97817,2.477155
202406141237_14,101.77,101.076485,2.4865777
202406141237_14,101.77,105.49209,2.589769
202406141237_14,101.77,98.7546,2.7133372
202406141237_14,101.77,101.28954,2.5232744
202406141237_14,101.77,102.01799,2.4752748
202406141237_14,101.77,102.38971,2.598691
202406141237_14,101.77,100.48166,2.4814281
202406141237_14,101.77,100.74786,2.5440142
202406141237_14,101.77,99.68365,2.5041368
202406141237_14,101.77,103.8828,2.5211732
202406141237_14,101.77,100.60701,2.472597
202406141237_14,101.77,96.431984,2.559344
202406141237_14,101.77,93.486305,2.5773153
202406141237_15,119.78,113.681366,2.6840835
202406141237_15,119.78,124.06753,2.8695207
202406141237_15,119.78,117.71005,2.7275896
202406141237_15,119.78,124.20539,2.7624297
202406141237_15,119.78,115.32705,2.6876168
202406141237_15,119.78,128.86604,2.8347394
202406141237_15,119.78,120.39165,2.8468573
202406141237_15,119.78,126.5769,2.849101
202406141237_15,119.78,113.96423,2.86544
202406141237_15,119.78,126.386116,3.096973
202406141237_15,119.78,122.47013,2.72478
202406141237_15,119.78,109.3337,2.6001775
202406141237_15,119.78,121.86263,2.702925
202406141237_15,119.78,115.14522,2.6394904
202406141237_15,119.78,121.13653,2.6994023
202406141237_15,119.78,114.26893,2.634351
202406141237_15,119.78,117.61564,2.6784303
202406141237_15,119.78,112.40693,2.621202
202406141237_15,119.78,125.901146,2.8477407
202406141237_15,119.78,107.94555,2.8566558
202406141237_16,51.01,100.76802,2.641463
202406141237_16,51.01,98.66463,2.5872042
202406141237_16,51.01,100.309166,2.6217813
202406141237_16,51.01,100.44268,2.6382768
202406141237_16,51.01,100.58373,2.6315784
202406141237_16,51.01,103.690384,2.642427
202406141237_16,51.01,88.29474,2.5154433
202406141237_16,51.01,99.66473,2.6127508
202406141237_16,51.01,81.03468,2.4702468
202406141237_16,51.01,107.66579,2.8460672
202406141237_16,51.01,75.2855,2.3465486
202406141237_16,51.01,76.17689,2.3921103
202406141237_16,51.01,75.32803,2.3883355
202406141237_16,51.01,76.04403,2.3931644
202406141237_16,51.01,73.81534,2.3253105
202406141237_16,51.01,80.50588,2.4447227
202406141237_16,51.01,80.58434,2.4964359
202406141237_16,51.01,76.08416,2.382024
202406141237_16,51.01,90.52612,2.586903
202406141237_16,51.01,91.7719,2.8701594
202406141237_17,137.09,132.91756,2.7449439
202406141237_17,137.09,134.85606,2.760752
202406141237_17,137.09,132.67567,2.7398427
202406141237_17,137.09,134.00705,2.7711952
202406141237_17,137.09,133.29375,2.7469797
202406141237_17,137.09,136.08618,2.7801762
202406141237_17,137.09,130.23697,2.6917489
202406141237_17,137.09,135.15492,2.7732506
202406141237_17,137.09,126.63195,2.8380976
202406141237_17,137.09,132.95299,2.9022493
202406141237_17,137.09,139.91835,2.8467827
202406141237_17,137.09,144.23726,2.9374218
202406141237_17,137.09,140.40916,2.8786056
202406141237_17,137.09,141.07704,2.9273162
202406141237_17,137.09,144.5966,2.8925242
202406141237_17,137.09,142.68442,2.9538267
202406141237_17,137.09,148.22829,2.9671214
202406141237_17,137.09,142.19212,2.9270477
202406141237_17,137.09,130.51804,2.6832263
202406141237_17,137.09,137.86998,3.050436
202406141237_18,157.37,163.85277,3.1314676
202406141237_18,157.37,150.61856,3.1261883
202406141237_18,157.37,178.02902,3.2132103
202406141237_18,157.37,160.34155,3.1340714
202406141237_18,157.37,171.24333,3.1771472
202406141237_18,157.37,155.3132,3.1066127
202406141237_18,157.37,146.29965,3.1506898
202406141237_18,157.37,156.02596,3.124353
202406141237_18,157.37,144.30122,3.155718
202406141237_18,157.37,153.57062,3.5581126
202406141237_18,157.37,168.22838,3.0850215
202406141237_18,157.37,146.16559,3.02178
202406141237_18,157.37,165.26085,3.0885854
202406141237_18,157.37,145.97879,3.0295732
202406141237_18,157.37,167.09421,3.0914822
202406141237_18,157.37,145.84839,2.971628
202406141237_18,157.37,142.17982,2.9671185
202406141237_18,157.37,144.70323,3.0267425
202406141237_18,157.37,160.24698,3.0241363
202406141237_18,157.37,137.0289,3.2074072
202406141237_19,219.74,219.43501,3.452828
202406141237_19,219.74,212.72263,3.385173
202406141237_19,219.74,218.105,3.4731383
202406141237_19,219.74,219.85493,3.4835362
202406141237_19,219.74,220.23946,3.47373
202406141237_19,219.74,215.91989,3.4261239
202406141237_19,219.74,238.24579,3.706979
202406141237_19,219.74,216.82695,3.4444053
202406141237_19,219.74,202.14806,3.4773
202406141237_19,219.74,200.56277,3.5165837
202406141237_19,219.74,221.01598,3.5480661
202406141237_19,219.74,218.85574,3.5773582
202406141237_19,219.74,215.3283,3.4659927
202406141237_19,219.74,221.21312,3.5441685
202406141237_19,219.74,220.50832,3.5375288
202406141237_19,219.74,222.98285,3.545611
202406141237_19,219.74,208.15645,3.4309282
202406141237_19,219.74,220.34937,3.5746453
202406141237_19,219.74,206.39957,3.525472
202406141237_19,219.74,219.73936,3.7407892
202406141237_2,251.11,244.33871,3.7162697
202406141237_2,251.11,263.81467,3.962484
202406141237_2,251.11,242.27707,3.7104964
202406141237_2,251.11,259.2541,3.9433467
202406141237_2,251.11,247.01604,3.7594705
202406141237_2,251.11,244.82056,3.7250948
202406141237_2,251.11,253.74327,3.8817658
202406141237_2,251.11,265.9551,3.9985023
202406141237_2,251.11,213.41527,3.5187182
202406141237_2,251.11,259.4512,4.1550875
202406141237_2,251.11,252.79553,3.7443748
202406141237_2,251.11,247.3142,3.7166352
202406141237_2,251.11,245.13968,3.6710258
202406141237_2,251.11,236.32797,3.6264431
202406141237_2,251.11,251.33913,3.7314837
202406141237_2,251.11,247.10338,3.7338583
202406141237_2,251.11,226.0197,3.4599268
202406141237_2,251.11,244.9496,3.6946156
202406141237_2,251.11,216.86668,3.4651227
202406141237_2,251.11,212.4703,3.5826817
202406141237_20,196.07,225.77727,3.75149
202406141237_20,196.07,205.65442,3.6308804
202406141237_20,196.07,212.98256,3.6097023
202406141237_20,196.07,214.83658,3.646403
202406141237_20,196.07,219.7711,3.7015693
202406141237_20,196.07,215.18988,3.589285
202406141237_20,196.07,205.30772,3.6830382
202406141237_20,196.07,210.38318,3.6327145
202406141237_20,196.07,224.26137,3.8213854
202406141237_20,196.07,213.52016,4.0661716
202406141237_20,196.07,208.05006,3.486998
202406141237_20,196.07,200.24382,3.3575368
202406141237_20,196.07,203.10797,3.396186
202406141237_20,196.07,200.06273,3.3713262
202406141237_20,196.07,206.97516,3.4510963
202406141237_20,196.07,196.82217,3.2991593
202406141237_20,196.07,195.83063,3.3390486
202406141237_20,196.07,199.70612,3.3521397
202406141237_20,196.07,222.7942,3.8344247
202406141237_20,196.07,176.14725,3.4965675
202406141237_21,101.17,95.35648,2.5677533
202406141237_21,101.17,97.10003,2.5308836
202406141237_21,101.17,102.36288,2.5800054
202406141237_21,101.17,111.092804,2.6280453
202406141237_21,101.17,98.94662,2.557413
202406141237_21,101.17,102.48438,2.5434024
202406141237_21,101.17,109.36701,2.6563895
202406141237_21,101.17,103.865166,2.5630467
202406141237_21,101.17,89.09481,2.6626854
202406141237_21,101.17,106.3131,2.7403789
202406141237_21,101.17,95.69844,2.4624677
202406141237_21,101.17,100.77701,2.527752
202406141237_21,101.17,94.34844,2.506224
202406141237_21,101.17,105.044235,2.6224322
202406141237_21,101.17,93.7679,2.4480166
202406141237_21,101.17,101.90752,2.6093094
202406141237_21,101.17,107.543396,2.7347617
202406141237_21,101.17,102.197464,2.552896
202406141237_21,101.17,106.725746,2.7608778
202406141237_21,101.17,109.6096,2.7634175
202406141237_22,98.19,98.922066,2.754836
202406141237_22,98.19,93.08969,2.583629
202406141237_22,98.19,104.69447,2.8271885
202406141237_22,98.19,100.36729,2.7339923
202406141237_22,98.19,102.70328,2.8002434
202406141237_22,98.19,97.52055,2.6481419
202406141237_22,98.19,97.84396,2.7098978
202406141237_22,98.19,96.690094,2.6492434
202406141237_22,98.19,110.09932,3.3732708
202406141237_22,98.19,104.51479,2.9529104
202406141237_22,98.19,94.97338,2.8393233
202406141237_22,98.19,98.05418,2.9981797
202406141237_22,98.19,100.13843,2.900787
202406141237_22,98.19,102.452255,3.0458152
202406141237_22,98.19,97.19306,2.8523002
202406141237_22,98.19,103.463326,3.091091
202406141237_22,98.19,93.14084,2.9081898
202406141237_22,98.19,101.92264,3.0215676
202406141237_22,98.19,108.74403,3.0857208
202406141237_22,98.19,101.2495,3.0413792
202406141237_23,158.77,169.71303,3.0747843
202406141237_23,158.77,152.53976,2.9139729
202406141237_23,158.77,155.54349,2.9725106
202406141237_23,158.77,152.59799,2.939309
202406141237_23,158.77,163.41942,3.0299323
202406141237_23,158.77,153.86517,2.8912733
202406141237_23,158.77,151.83409,2.9392042
202406141237_23,158.77,154.7952,2.9433637
202406141237_23,158.77,152.27402,3.1473448
202406141237_23,158.77,140.6329,3.0834298
202406141237_23,158.77,149.59853,3.096434
202406141237_23,158.77,155.78056,3.1222866
202406141237_23,158.77,156.0551,3.214801
202406141237_23,158.77,156.90672,3.1693573
202406141237_23,158.77,154.64769,3.1700726
202406141237_23,158.77,154.37231,3.129237
202406141237_23,158.77,157.57732,3.147192
202406141237_23,158.77,155.47392,3.133462
202406141237_23,158.77,148.57526,2.9855287
202406141237_23,158.77,189.849,3.4621403
202406141237_24,124.28,107.625725,2.748957
202406141237_24,124.28,116.86054,2.7229743
202406141237_24,124.28,121.18656,2.8622422
202406141237_24,124.28,120.26267,2.777049
202406141237_24,124.28,110.98093,2.7708766
202406141237_24,124.28,123.67803,2.7664022
202406141237_24,124.28,127.91777,2.9139206
202406141237_24,124.28,119.78687,2.7546754
202406141237_24,124.28,114.87797,2.9335403
202406141237_24,124.28,122.48663,3.0062158
202406141237_24,124.28,114.85082,2.6801872
202406141237_24,124.28,131.08092,2.8235526
202406141237_24,124.28,116.97401,2.704966
202406141237_24,124.28,126.76423,2.7912762
202406141237_24,124.28,115.16748,2.6855671
202406141237_24,124.28,123.92915,2.709334
202406141237_24,124.28,126.43874,2.866859
202406141237_24,124.28,130.33878,2.8244405
202406141237_24,124.28,110.31682,2.7332938
202406141237_24,124.28,122.185234,2.9946582
202406141237_25,149.78,155.19218,2.972588
202406141237_25,149.78,151.87154,2.94818
202406141237_25,149.78,158.32426,3.0266383
202406141237_25,149.78,148.05074,2.9755523
202406141237_25,149.78,153.97289,2.9718163
202406141237_25,149.78,149.14317,2.9487007
202406141237_25,149.78,146.67612,2.9465044
202406141237_25,149.78,148.93257,2.9552252
202406141237_25,149.78,154.72418,3.0334399
202406141237_25,149.78,139.65984,3.0176387
202406141237_25,149.78,155.35071,2.9795861
202406141237_25,149.78,142.55664,2.8676982
202406141237_25,149.78,154.11093,2.9536898
202406141237_25,149.78,141.26205,2.879132
202406141237_25,149.78,154.27696,2.968357
202406141237_25,149.78,141.10063,2.859098
202406141237_25,149.78,142.60046,2.9309878
202406141237_25,149.78,141.93568,2.8741598
202406141237_25,149.78,125.46568,2.9919438
202406141237_25,149.78,139.73856,3.1081228
202406141237_26,205.31,191.02054,3.1441376
202406141237_26,205.31,206.53189,3.2795563
202406141237_26,205.31,194.47502,3.169681
202406141237_26,205.31,198.21396,3.2357965
202406141237_26,205.31,193.68468,3.156483
202406141237_26,205.31,200.15974,3.2482266
202406141237_26,205.31,186.45119,3.1433775
202406141237_26,205.31,203.4742,3.2638814
202406141237_26,205.31,179.59473,3.1839416
202406141237_26,205.31,196.22629,3.4042664
202406141237_26,205.31,184.13963,3.1156387
202406141237_26,205.31,193.81876,3.1296093
202406141237_26,205.31,179.45337,3.0575984
202406141237_26,205.31,194.50066,3.138072
202406141237_26,205.31,183.50812,3.0929801
202406141237_26,205.31,198.87651,3.1985686
202406141237_26,205.31,195.71294,3.1639235
202406141237_26,205.31,195.49312,3.144246
202406141237_26,205.31,201.33904,3.2980187
202406141237_26,205.31,198.07372,3.3834677
202406141237_27,138.13,133.24432,2.840201
202406141237_27,138.13,146.28085,2.9348197
202406141237_27,138.13,131.41304,2.7710643
202406141237_27,138.13,133.78452,2.7924533
202406141237_27,138.13,133.68958,2.8088837
202406141237_27,138.13,145.77924,2.9542322
202406141237_27,138.13,139.01794,2.8722618
202406141237_27,138.13,139.99715,2.877781
202406141237_27,138.13,130.07622,2.9480147
202406141237_27,138.13,157.49843,3.2779028
202406141237_27,138.13,138.76907,2.9451623
202406141237_27,138.13,132.48878,2.9215453
202406141237_27,138.13,137.6184,2.9022708
202406141237_27,138.13,131.03137,2.8403347
202406141237_27,138.13,134.84666,2.8954344
202406141237_27,138.13,131.59004,2.8001204
202406141237_27,138.13,142.26941,2.9396057
202406141237_27,138.13,131.05486,2.8634222
202406141237_27,138.13,146.49213,2.9645936
202406141237_27,138.13,135.58171,3.0843394
202406141237_28,136.25,141.14375,2.877849
202406141237_28,136.25,126.732574,2.823173
202406141237_28,136.25,138.22299,2.8414462
202406141237_28,136.25,128.66124,2.7858033
202406141237_28,136.25,141.34158,2.8782911
202406141237_28,136.25,124.91296,2.7654507
202406141237_28,136.25,130.45897,2.861961
202406141237_28,136.25,127.85683,2.8170023
202406141237_28,136.25,113.65702,2.6599898
202406141237_28,136.25,123.36728,3.038547
202406141237_28,136.25,133.15659,2.7485762
202406141237_28,136.25,122.54401,2.7466652
202406141237_28,136.25,130.39122,2.7427826
202406141237_28,136.25,122.45359,2.789496
202406141237_28,136.25,131.34756,2.7388792
202406141237_28,136.25,126.30207,2.7788863
202406141237_28,136.25,124.58119,2.807904
202406141237_28,136.25,121.45422,2.7622628
202406141237_28,136.25,129.85971,2.7750902
202406141237_28,136.25,126.38186,2.9446833
202406141237_29,173.44,170.9536,3.0407777
202406141237_29,173.44,171.42235,3.0451431
202406141237_29,173.44,173.5394,3.0964143
202406141237_29,173.44,174.50235,3.0768971
202406141237_29,173.44,172.66965,3.0732646
202406141237_29,173.44,172.05864,3.0844593
202406141237_29,173.44,164.46132,2.9791853
202406141237_29,173.44,174.05864,3.0613759
202406141237_29,173.44,154.51065,3.0567791
202406141237_29,173.44,163.83315,3.2236893
202406141237_29,173.44,162.42944,3.01162
202406141237_29,173.44,179.57292,3.1438808
202406141237_29,173.44,171.68779,3.083374
202406141237_29,173.44,185.68312,3.2153935
202406141237_29,173.44,164.72672,3.033529
202406141237_29,173.44,180.8014,3.176201
202406141237_29,173.44,176.68744,3.1775963
202406141237_29,173.44,183.42064,3.1830175
202406141237_29,173.44,181.9919,3.1779475
202406141237_29,173.44,188.48338,3.4970617
202406141237_3,104.59,103.082565,2.5652735
202406141237_3,104.59,90.14027,2.420138
202406141237_3,104.59,106.60137,2.558697
202406141237_3,104.59,98.97227,2.4793417
202406141237_3,104.59,104.805565,2.5639443
202406141237_3,104.59,94.62416,2.451905
202406141237_3,104.59,98.86706,2.5229108
202406141237_3,104.59,94.9241,2.4533613
202406141237_3,104.59,103.16455,2.6906145
202406141237_3,104.59,100.96955,2.5353801
202406141237_3,104.59,99.177475,2.4603505
202406141237_3,104.59,100.923256,2.6211727
202406141237_3,104.59,99.70893,2.5001042
202406141237_3,104.59,102.37618,2.6648858
202406141237_3,104.59,99.202965,2.4698308
202406141237_3,104.59,99.71267,2.6455674
202406141237_3,104.59,109.31493,2.6449585
202406141237_3,104.59,101.755974,2.636176
202406141237_3,104.59,110.836716,2.6688938
202406141237_3,104.59,104.67906,2.8046932
202406141237_30,242.44,230.44373,3.523768
202406141237_30,242.44,243.54132,3.6912975
202406141237_30,242.44,237.6169,3.632046
202406141237_30,242.44,242.6077,3.6763947
202406141237_30,242.44,235.50038,3.5778332
202406141237_30,242.44,246.67676,3.7360852
202406141237_30,242.44,222.8808,3.488944
202406141237_30,242.44,243.41443,3.688919
202406141237_30,242.44,220.25078,3.7242823
202406141237_30,242.44,218.18254,3.6451645
202406141237_30,242.44,232.15614,3.5942295
202406141237_30,242.44,249.253,3.7662766
202406141237_30,242.44,227.62689,3.5392582
202406141237_30,242.44,244.3788,3.7106562
202406141237_30,242.44,232.51483,3.5958016
202406141237_30,242.44,243.68474,3.701458
202406141237_30,242.44,254.82536,3.8498178
202406141237_30,242.44,250.15428,3.7791278
202406141237_30,242.44,222.41255,3.7636554
202406141237_30,242.44,236.17741,3.8026662
202406141237_31,148.71,131.47835,2.7836154
202406141237_31,148.71,148.70874,2.86838
202406141237_31,148.71,139.31157,2.8514123
202406141237_31,148.71,150.87859,2.870442
202406141237_31,148.71,133.3096,2.7978544
202406141237_31,148.71,156.36595,2.8893793
202406141237_31,148.71,162.44028,2.956326
202406141237_31,148.71,149.89842,2.8671877
202406141237_31,148.71,139.77245,2.9384003
202406141237_31,148.71,135.57437,3.0847898
202406141237_31,148.71,139.75255,2.8654313
202406141237_31,148.71,143.18185,2.864347
202406141237_31,148.71,146.82884,2.9361894
202406141237_31,148.71,141.10286,2.8749177
202406141237_31,148.71,143.41406,2.9007556
202406141237_31,148.71,142.57228,2.8602788
202406141237_31,148.71,145.26862,2.874319
202406141237_31,148.71,143.2929,2.8718429
202406141237_31,148.71,145.07887,2.9100683
202406141237_31,148.71,138.41005,3.1471581
202406141237_32,144.22,147.4963,2.981768
202406141237_32,144.22,140.5493,2.8614645
202406141237_32,144.22,145.94817,2.9881701
202406141237_32,144.22,137.18416,2.8840847
202406141237_32,144.22,148.0582,2.9978473
202406141237_32,144.22,140.4507,2.909722
202406141237_32,144.22,142.75641,2.973691
202406141237_32,144.22,139.43814,2.8624482
202406141237_32,144.22,120.691734,2.9714894
202406141237_32,144.22,154.20828,3.5557644
202406141237_32,144.22,139.602,2.9619396
202406141237_32,144.22,151.13713,2.979668
202406141237_32,144.22,145.21138,3.0088573
202406141237_32,144.22,153.02397,2.9949992
