true,predicted,predicted_std,lower_95CI,upper_95CI
228.85,200.92451,91.61122,21.366516,380.4825
499.46,384.8528,148.12173,94.53421,675.1714
499.46,385.91223,148.43567,94.9783,676.8462
499.46,386.1679,148.50044,95.107025,677.22876
499.46,387.09766,148.8454,95.36066,678.83466
499.46,380.82645,147.12106,92.46915,669.1837
499.46,406.16205,153.29385,105.706085,706.61804
499.46,374.69977,145.60214,89.31955,660.07996
499.46,385.10864,148.26787,94.5036,675.7137
499.46,385.32025,148.6072,94.05014,676.59033
499.46,386.20764,148.4063,95.3313,677.084
499.46,372.44366,145.3303,87.59625,657.2911
499.46,380.7774,147.2316,92.20346,669.3513
499.46,378.1988,146.61794,90.82764,665.56995
499.46,395.87204,151.03122,99.85083,691.89325
499.46,373.6551,145.52927,88.417725,658.89246
499.46,376.63638,146.23077,90.02405,663.2487
499.46,378.2926,146.59767,90.96115,665.624
499.46,382.9738,147.75887,93.366394,672.5812
499.46,414.3499,155.05699,110.4382,718.2616
499.46,406.79156,153.86133,105.22336,708.35974
530.31,415.5978,155.09818,111.60538,719.5902
530.31,422.90057,156.6876,115.79285,730.0083
530.31,422.5209,156.63269,115.52081,729.521
530.31,421.78717,156.46378,115.118164,728.4562
530.31,419.52246,155.94975,113.86093,725.18396
530.31,418.93347,155.87183,113.42468,724.44226
530.31,407.61313,153.34906,107.04895,708.1773
530.31,423.7679,156.87054,116.301636,731.2342
530.31,413.91046,154.78012,110.54141,717.27954
530.31,394.65637,150.3625,99.94586,689.3669
530.31,397.41986,151.04533,101.371,693.46875
530.31,400.43948,151.76166,102.98663,697.89233
530.31,427.47797,157.64409,118.495544,736.4604
530.31,421.6433,156.39642,115.10632,728.1803
530.31,409.0275,153.6474,107.8786,710.1764
530.31,409.2835,153.7346,107.963684,710.60333
530.31,429.7924,158.15443,119.80969,739.7751
530.31,410.68365,154.01085,108.82239,712.5449
530.31,398.7824,151.40263,102.03323,695.5316
530.31,375.9925,145.74927,90.32391,661.6611
341.45,255.22514,111.831245,36.035904,474.41437
341.45,254.93465,111.68208,36.037766,473.83154
341.45,273.92255,117.86538,42.906403,504.9387
341.45,271.4411,117.18959,41.749496,501.1327
